npsn,name,address,village,kecamatan,lat,lng,jenjang,student_count,st_male,st_female
69867395,KB NURUL HIKMAH,BARU TONGGOH,Sukanegla,Garut Kota,,,PAUD,86,43,43
69938920,KB NURUL HIKMAH,Kp. Kalampayan RT 02 RW 14,Cimuncang,Garut Kota,,,PAUD,58,32,26
69965147,KB PLUS MARGAWATI,KP. PEUNDEUY RT. 03 RW. 18,Margawati,Garut Kota,,,PAUD,36,15,21
69916198,KB RAHADATUL AISY,Jl. Cimanuk Kp. Cangkuang,Muara Sanding,Garut Kota,,,PAUD,29,17,12
69867396,KB RIYADLUL FALAAH,BRATAYUDA KP SIRAHSITU,Kotakulon,Garut Kota,,,PAUD,18,11,7
69826901,KOBER AL-FALAH,BABAKAN PAJAGALAN RT.01 RW. 05,Sukamentri,Garut Kota,,,PAUD,42,15,27
69826914,KOBER AL-HAYYUSSALAM,SUKAREGANG PASANTREN,Kotawetan,Garut Kota,,,PAUD,10,5,5
69826947,KOBER AR-RAHIM,JL. CIKURAY NO. 67,Regol,Garut Kota,,,PAUD,14,7,7
69826960,KOBER BOUGENVILLE,GUNTUR N0. 132,Ciwalen,Garut Kota,,,PAUD,44,19,25
69827022,KOBER CERIA,JL. CILEDUG RT.02 RW.07,Regol,Garut Kota,,,PAUD,0,0,0
69827030,KOBER FLAMBOYAN,CIMANUK KAUM LEBAK RT.05 RW.09,Paminggir,Garut Kota,,,PAUD,31,11,20
69827044,KOBER HARAPAN SEJAHTERA,DAYEUHHANDAP,Kotakulon,Garut Kota,,,PAUD,36,15,21
69827058,KOBER KARTINI,GUNTUR,Kotawetan,Garut Kota,,,PAUD,45,22,23
69867399,KOBER MUTIARA AL-WASILAH,CILEDUG NO. 107 RT. 01 RW. 19,Regol,Garut Kota,,,PAUD,22,10,12
69867605,POS PAUD MAWAR SARTIKA,JL. MAWAR NO. 12 RT.04 RW. 03,Pakuwon,Garut Kota,,,PAUD,60,32,28
70025644,SPS AN-NAJIYAH,Kp. Cipeuteuy RT 03 RW 04,Margawati,Garut Kota,,,PAUD,34,22,12
20276011,TK ADIWIDYA,JL. PASUNDAN NO. 45,Kotakulon,Garut Kota,,,PAUD,22,12,10
69991493,TK AISYIYAH BUSTANUL ATHFAL 5,KP. JANGKURANG RT. 01 RW. 18,Sukamentri,Garut Kota,,,PAUD,52,31,21
70000407,TK AISYIYAH BUSTANUL ATHFAL VI AL-FALAH,KP. BABAKAN PAJAGALAN RT. 01 RW. 06,Sukamentri,Garut Kota,,,PAUD,43,23,20
20259917,TK AISYIYAH I,GG. BIOSKOP CIKURAY,Ciwalen,Garut Kota,,,PAUD,16,10,6
20259918,TK AISYIYAH II,JL. BANK NO. 23,Pakuwon,Garut Kota,,,PAUD,76,36,40
20259921,TK AISYIYAH III,JL. CILEDUG GUNUNG SATRIA,Kotakulon,Garut Kota,,,PAUD,34,14,20
69758149,TK AISYIYAH IV,JL. GUNTUR SINDANGHELA,Sukamentri,Garut Kota,,,PAUD,33,18,15
20259942,TK AL HIDAYAH,JL. GUNTUR 1067,Pakuwon,Garut Kota,,,PAUD,43,23,20
20259971,TK AL WASILAH,JL. CILEDUG NO. 107,Kotakulon,Garut Kota,,,PAUD,108,64,44
69867160,TK AL-IKHLAS,CIMANUK,Muara Sanding,Garut Kota,,,PAUD,31,20,11
69912489,TK AL-ILYAS,Jl. Ibu Noch Katranegara Kp. Jangkurang RT 02/12,Sukamentri,Garut Kota,,,PAUD,17,7,10
20260048,TK ASSALAM,JL. A.YANI BLK. 331 SUKAREGANG,Kotawetan,Garut Kota,,,PAUD,37,23,14
20260064,TK AZ-ZAHRA SALSABILA,JLN. GUNTUR DS. KOTA WETAN,Kotawetan,Garut Kota,,,PAUD,26,17,9
20260071,TK BAITURAHMAN,JL. CILEDUG NO. 52,Regol,Garut Kota,,,PAUD,49,18,31
69911512,TK BASRUL HUDA,Kp. Sindangsari RT 01/16,Cimuncang,Garut Kota,,,PAUD,16,7,9
69987049,TK BIDAYATUL HASANAH,Kp. Ciguruwik RT 03 RW 12,Cimuncang,Garut Kota,,,PAUD,17,10,7
70005029,TK DARUL FATAH,Kp. Cibening Lebak RT 01 RW 06,Cimuncang,Garut Kota,,,PAUD,9,4,5
20260096,TK DAYA SUSILA,JL. A. YANI NO. 36,Pakuwon,Garut Kota,,,PAUD,23,11,12
69867159,TK INDRIA WIYATA,MARGAWATI KP PASIR POGOR,Margawati,Garut Kota,,,PAUD,30,16,14
69989162,TK ISLAM AL-AMIN,KP. BENTAR GIRANG RT. 03 RW. 03,Kotawetan,Garut Kota,,,PAUD,28,10,18
20260118,TK ISLAM AZ-ZAHRA,JL.GUNUNG PAYUNG NO.48,Ciwalen,Garut Kota,,,PAUD,29,19,10
69963148,TK ISLAM BINTANG CENDEKIA,Jl. Tegal Kurdi Kp. Babakan Abid RT 03 RW 22,Kotawetan,Garut Kota,,,PAUD,26,13,13
20260267,TK ISLAM PLUS PRIMA INSANI,JL. CILEDUG NO. 281,Kotakulon,Garut Kota,,,PAUD,187,103,84
20260143,TK KARTIKA SILIWANGI 25,JL. VETERAN NO. 1 GARUT,Pakuwon,Garut Kota,,,PAUD,12,7,5
20260149,TK KEMALA BHAYANGKARI 23,JL. CIMANUK NO. 156,Paminggir,Garut Kota,,,PAUD,68,31,37
20260162,TK KHAS MASJID AGUNG GARUT,JL. KABUPATEN NO. 17,Paminggir,Garut Kota,,,PAUD,105,53,52
20260152,TK KRISTEN DHARMA BAKTI,JL. BRATAYUDA NO. 44,Regol,Garut Kota,,,PAUD,26,15,11
20260169,TK MUSLIMAT,JL. IBU NOCH KARTANEGARA,Sukamentri,Garut Kota,,,PAUD,12,6,6
70047498,TK Nurul Hidayah,Kp. Lebak Gede Rt. 01 Rw. 04,Cimuncang,Garut Kota,,,PAUD,23,9,14
20260236,TK PASUNDAN,JL. PASUNDAN NO. 68,Kotakulon,Garut Kota,,,PAUD,28,11,17
20260247,TK PERTIWI,JL. PRAMUKA KOMP. ISLAMIC CENTRE,Pakuwon,Garut Kota,,,PAUD,30,12,18
20260262,TK PLUS BAETUSSALAM,Jl. Bratayudha Gg. Pesantren Sukadana RT 04/20,Kotakulon,Garut Kota,,,PAUD,88,41,47
20260263,TK PLUS FIRDAUS,JLN. CANDRAMERTA 2 DS. KOTA WETAN,Kotawetan,Garut Kota,,,PAUD,28,12,16
20260268,TK RIYADLUL FALAAH,JL. BRATAYUDA RT. 06/23 KEL.KOTAKULON,Kotakulon,Garut Kota,,,PAUD,47,23,24
69933470,TK SARTIKA,Jl. Cimanuk No. 115,Muara Sanding,Garut Kota,,,PAUD,14,2,12
20260340,TK YOS SUDARSO,JL. A.YANI NO. 17 RT.03 RW.06,Paminggir,Garut Kota,,,PAUD,74,33,41
69827377,AL-ISLAM RIYADHUL IRFAN,BABAKAN GALUMPIT,Rancasalak,Kadungora,,,PAUD,25,12,13
69980682,KB AL AMANAH,Kp. Panyindangan 03/09,Harumansari,Kadungora,,,PAUD,16,7,9
69867472,KB AL QUROTA AYUNI,KP BOJONG,Neglasari,Kadungora,,,PAUD,23,14,9
69827264,KB AL-ISHLAH,CIGUNUNG AGUNG,Karangmulya,Kadungora,,,PAUD,22,8,14
69827097,KB AL-MUHIBBIN,KP Karangtengah RT 03 RW 01,Karangtengah,Kadungora,,,PAUD,39,22,17
69987615,KB AL-MUKHLIS,KP. KALEDONG RT 02 RW 09,Gandamekar,Kadungora,,,PAUD,14,5,9
69969824,KB AL-QOLAM,KP. CIKASO RT. 02 RW. 09,Rancasalak,Kadungora,,,PAUD,26,14,12
70031364,KB AN NUR,Kp. sukasari RT 01 RW 11,Karangtengah,Kadungora,,,PAUD,11,5,6
69827276,KB ASY-SYUKURIYAH,PANYAWERAN RT.01/07 DS. GANDAMEKAR KEC. KADUNGORA,Gandamekar,Kadungora,,,PAUD,33,17,16
69827120,KB AT-TAQWA,KP. JATI,Cikembulan,Kadungora,,,PAUD,33,13,20
69827210,KB AT-TAQWA,Jl. Jaya Prawira No. 86,Tanggulun,Kadungora,,,PAUD,23,6,17
69935531,KB AT-TAQWA,Kp.Batukarut Jln.Penclut RT.02 RW.15,Rancasalak,Kadungora,,,PAUD,15,10,5
69980216,KB AZIZAH,KP. BATU GEDE RT. 03 RW. 01,Cisaat,Kadungora,,,PAUD,35,22,13
69827171,KB DARUL ULUM,Kp. Ladatdaeu RT 01 RW 07,Hegarsari,Kadungora,,,PAUD,40,20,20
69968192,KB HIDAYATUL ISHLAH,Kp. Babakan Legon RT. 01/RW. 05,Kadungora,Kadungora,,,PAUD,25,9,16
69965668,KB IBNU ARRAFAT,Kp. Bojong Bungur RT. 01 / RW. 14,Mandalasari,Kadungora,,,PAUD,66,27,39
69970530,KB MIFTAHUL HIDAYAH,JL. RANCASALAK KP. BANGBAYANG RT. 04 RW. 08,Karangmulya,Kadungora,,,PAUD,27,13,14
69827127,KB NURUL FALAH,MEKAR JAYA,Rancasalak,Kadungora,,,PAUD,22,11,11
69827111,KB NURUL HUDA,KP.BOJONG RT. 02 RW. 01,Neglasari,Kadungora,,,PAUD,47,25,22
69827285,KB TALI ASIH,KP.CIMUNCANG KULON,Karangtengah,Kadungora,,,PAUD,25,13,12
69827203,KB TUNAS HARAPAN,KP. HEGARMANAH RT. 03 RW. 11,Rancasalak,Kadungora,,,PAUD,24,16,8
69827106,KB WIDARA SEKAR II,KP.BANGBAYANG RT 06 RW O9 JLN RANCASALAK,Karangmulya,Kadungora,,,PAUD,30,13,17
69827359,KB WIYATA MANDALA,JL. RAYA RANCASALAK KP. MARIBAYA,Mandalasari,Kadungora,,,PAUD,36,14,22
69827335,RUMAH PINTAR,KP. KERENCENG RT. 01 RW. 02,Hegarsari,Kadungora,,,PAUD,23,12,11
70004598,TK AISYIYAH AL IRSYAD KADUNGORA,Jl. Raya Bandung Garut No 184,Gandamekar,Kadungora,,,PAUD,19,11,8
20259915,TK AISYIYAH I,JL. RAYA CIHUNI DS. GANDAMEKAR,Gandamekar,Kadungora,,,PAUD,37,18,19
20259920,TK AISYIYAH II,KP. CISAAT KADUNGORA,Cisaat,Kadungora,,,PAUD,38,26,12
20271316,TK AISYIYAH POJOK,KP. POJOK,Cikembulan,Kadungora,,,PAUD,24,15,9
20259927,TK AL - FIKRIYAH,KP. CISAAT RT/RW 03/04 DS.CISAAT,Cisaat,Kadungora,,,PAUD,27,12,15
69911526,TK AL FATHONAH,Jl. Rancasalak RT 04 RW 16,Karangmulya,Kadungora,,,PAUD,35,19,16
20259970,TK AL WASILAH,KP. KIARADODOT DS. GANDAMEKAR,Gandamekar,Kadungora,,,PAUD,30,16,14
20260025,TK AL-MAARIF,KP.CIHARUMAN,Harumansari,Kadungora,,,PAUD,20,8,12
20259891,TK AL-MUHAJIRIN,Kp. Sukasari RT 01 RW 13,Rancasalak,Kadungora,,,PAUD,20,11,9
69912908,TK AL-MUNASYIFA,Kp.Cigadog Babakan RT.01 RW.07,Tanggulun,Kadungora,,,PAUD,36,20,16
69916192,TK AN NUR,Kp. Cigadog RT 02/05,Mekarbakti,Kadungora,,,PAUD,23,12,11
70054186,TK ANANDA,Kp. Cidodot RT. 02 RW. 09,Kadungora,Kadungora,,,PAUD,0,0,0
20260038,TK ANNISA 1,JL.MANDALAWANGI KP. SUKAMANAH RT. 03 RW. 03,Talagasari,Kadungora,,,PAUD,26,15,11
69973336,TK AR-RAHMAN,KP. HEGARMANAH RT. 02 RW. 11,Talagasari,Kadungora,,,PAUD,26,12,14
20260043,TK AS SALAMAH,KP.KETOT DS.CISAAT,Cisaat,Kadungora,,,PAUD,23,8,15
20260342,TK ASY SYARIFIYAH,JL. DIRGANTARA DS. GANDAMEKAR,Gandamekar,Kadungora,,,PAUD,16,7,9
20271314,TK AT - TAQWA,JL. JAYA PRAWIRA NO. 186,Tanggulun,Kadungora,,,PAUD,31,19,12
20260061,TK AZ - ZAHRA,KP. / DS. GANDAMEKAR,Gandamekar,Kadungora,,,PAUD,50,26,24
69867210,TK BAITUL MUTTAQIN,PINTUAN,Karangmulya,Kadungora,,,PAUD,33,14,19
69911525,TK BINA INSAN SEJAHTERA,Kp. Cempaka RT 02/13,Karangmulya,Kadungora,,,PAUD,66,26,40
20260092,TK DARUL ULUM,JL. RAKSAGUNA NO. 714  DS. HEGARSARI,Hegarsari,Kadungora,,,PAUD,51,28,23
70002468,TK DARURRAZZAQ,Kp. Kopo RT 02 RW 05,Neglasari,Kadungora,,,PAUD,46,24,22
69753228,TK IT UMMI ROSIDA,KP. CIGADOG,Tanggulun,Kadungora,,,PAUD,15,10,5
20260189,TK NURUL SUDIRMAN,KP. CIDADAP TANGULUN,Tanggulun,Kadungora,,,PAUD,29,17,12
20260191,TK NUSA INDAH,Jl. Cikembulan No. 178,Cikembulan,Kadungora,,,PAUD,63,34,29
20260202,TK PGRI 4,KP. JEREGED DS. NEGLASARI,Neglasari,Kadungora,,,PAUD,37,20,17
20260211,TK PGRI I,JL. RAYA KADUNGORA NO.122 KR MULYA,Karangmulya,Kadungora,,,PAUD,14,12,2
20260217,TK PGRI II,JL. RANCASALAK KADUNGORA,Rancasalak,Kadungora,,,PAUD,31,16,15
20260221,TK PGRI III,KP. CIPURUT/KARANGMULYA,Karangmulya,Kadungora,,,PAUD,17,6,11
20260272,TK SEJAHTERA,KARANGTENGAH KADUNGORA,Karangtengah,Kadungora,,,PAUD,34,14,20
69904631,TK SITI KHODIJAH,Jl. Mandalawangi Kp. Neglasari RT 01/02,Talagasari,Kadungora,,,PAUD,26,13,13
20260311,TK TARBIYAH,SUKAWENING KARANGMULYA KADUNGORA,Karangmulya,Kadungora,,,PAUD,44,24,20
69826918,BAITUL IJJAH,CIBOLERANG,Karangsari,Karangpawitan,,,PAUD,29,15,14
69935606,KB ABU DZAAR,Kp. Sukatani RT 03 RW 01,Lengkongjaya,Karangpawitan,,,PAUD,37,16,21
69991810,KB ADDIHAD,KP. CIPONDOK RT. 02 RW. 05,Lebakagung,Karangpawitan,,,PAUD,32,16,16
69935335,KB AISYIYAH ARRISALAH,Kp. Cikawung RT 02 RW 04,Karangpawitan,Karangpawitan,,,PAUD,51,29,22
70032775,KB AL BASUNIYAH,Kp. Ciherang RT 03 RW 01,Lebakjaya,Karangpawitan,,,PAUD,26,14,12
69826863,KB AL FADHILAH,SUKARAJA,Jatisari,Karangpawitan,,,PAUD,43,19,24
69826986,KB AL GHIFARI,PADASUKA,Situsaeur,Karangpawitan,,,PAUD,51,31,20
69826925,KB AL HIDAYAH,JLN SUDIRMAN KOROPEAK KALER,Sucikaler,Karangpawitan,,,PAUD,21,10,11
69983695,KB AL HIKMAH,KP. CIREUNDANG RT. 01 RW. 02,Lebakagung,Karangpawitan,,,PAUD,24,8,16
69867406,KB AL IKHLAS,WALAHIR,Sindanglaya,Karangpawitan,,,PAUD,0,0,0
69867402,KB AL MUNAWAROH,KP. TANGGULAN,Sindanggalih,Karangpawitan,,,PAUD,53,30,23
69934992,KB AL-AGHNA,Kp. Cisalado RT 01 RW 09,Situgede,Karangpawitan,,,PAUD,27,16,11
69978782,KB AL-AMANAH,KP. WATES RT. 01 RW. 01,Godog,Karangpawitan,,,PAUD,33,19,14
69867610,KB AL-BAROKAH,KP. TABRIK Rt 04 Rw 03,Jatisari,Karangpawitan,,,PAUD,26,13,13
70002396,KB AL-HIKMAH,KP. BABADAKAN RT. 02 RW. 09,Lebakjaya,Karangpawitan,,,PAUD,29,16,13
69982690,KB AL-IKHLAS,KP. DESA KOLOT RT. 03 RW. 06,Karangsari,Karangpawitan,,,PAUD,23,10,13
69932626,KB AL-MAKSUM,Kp. Ciparay Irigasi RT 01/02,Tanjungsari,Karangpawitan,,,PAUD,35,14,21
69920086,KB AL-MUWAHIDIN,Kp. Koropeak RT 05/01,Sucikaler,Karangpawitan,,,PAUD,10,6,4
69826847,KB ANNUR FARIDATUL IRSYAD,NYALINDUNG RT 03 RW 01,Sindangpalay,Karangpawitan,,,PAUD,49,22,27
69909791,KB ARRIFA,Perum Bumi Suci Permai No. 137 RT 03/07,Sucikaler,Karangpawitan,,,PAUD,16,10,6
69923151,KB AS-SULAEMAN,Kp. Bojongsari RT 01/06,Situsari,Karangpawitan,,,PAUD,33,15,18
69990250,KB AT TAQWA,PERUM BUMI CEMPAKA INDAH BLOK 2 RW. 11,Lebakjaya,Karangpawitan,,,PAUD,11,9,2
69867606,KB AT-TAUFIQ,CEMPAKA,Lebakjaya,Karangpawitan,,,PAUD,24,6,18
69965428,KB BAITURRAHMAN,Kp. Babakan Joglo Rt. 02/Rw. 11,Karangpawitan,Karangpawitan,,,PAUD,15,5,10
69965819,KB BINA KARYA CENDIKIA,KP. LAWANGBIRU RT. 01 RW. 02,Situjaya,Karangpawitan,,,PAUD,30,17,13
69908521,KB CERIA 1,Kp. Kiarapayung,Karangpawitan,Karangpawitan,,,PAUD,40,26,14
69826791,KB CERIA 2,KP BABAKAN LOA RT 03 RW 08,Karangpawitan,Karangpawitan,,,PAUD,25,17,8
69908515,KB CERIA 3,Kp. Sindangwangi RT 01/07,Karangpawitan,Karangpawitan,,,PAUD,28,16,12
70024454,KB CILINTUNG BERSINAR,Kp. Cilintung RT 02 RW 01,Situgede,Karangpawitan,,,PAUD,34,20,14
69826994,KB DARUL FALAH,CIBOLERANG,Karangsari,Karangpawitan,,,PAUD,32,19,13
69826807,KB DARUL FATAH,KP. CIREUNDEU RT 01 RW 13,Godog,Karangpawitan,,,PAUD,35,20,15
70031704,KB DARUL QURRO,Kp. Calingcing,Cimurah,Karangpawitan,,,PAUD,52,28,24
69867611,KB DAWAMUL KHOIR,KP. BABAKAN ABID,Sucikaler,Karangpawitan,,,PAUD,19,9,10
69867404,KB HARUM,SITUGEDE,Situjaya,Karangpawitan,,,PAUD,12,6,6
69981684,KB INSAN CENDEKIA,KP. JATI RT. 02 RW. 11,Situgede,Karangpawitan,,,PAUD,61,29,32
70006595,KB IRTIPAUL QORYAN,Kp. Lampuyang RT 02 RW 12,Karangpawitan,Karangpawitan,,,PAUD,21,10,11
69867407,KB KERTAS PUTIH,Kp. Cikubang Rt 02 Rw 03,Karangpawitan,Karangpawitan,,,PAUD,23,16,7
69931791,KB KHAIRUL UMMAH AL-AMANAH,Kp. Nagrog RT 03/02,Sindanggalih,Karangpawitan,,,PAUD,23,13,10
69985295,KB MAWAR PUTIH,KB MAWAR PUTIH,Sucikaler,Karangpawitan,,,PAUD,23,9,14
69912283,KB MELATI,Kp. Kaum RT 01/10,Cimurah,Karangpawitan,,,PAUD,23,9,14
69826858,KB MENTARI,KP BAYUBUD RT 01 RW 02,Sindangpalay,Karangpawitan,,,PAUD,81,40,41
70000611,KB MENTARI III,KP. LENGKONG RT. 01 RW. 10,Sindangpalay,Karangpawitan,,,PAUD,50,27,23
69827079,KB MIFTAHUL HUDA,KARANGMULYA RT/RW 04/08,Karangmulya,Karangpawitan,,,PAUD,51,28,23
70048975,KB Miftahul jannah,Perum Enhaka Residence RT 03 RW 18,Godog,Karangpawitan,,,PAUD,0,0,0
69995502,KB MILLATIE,KP. SUKAMUKTI RT. 01 RW. 02,Situsaeur,Karangpawitan,,,PAUD,56,28,28
69920082,KB MUTIARA HATI,Kp. Cogreg,Tanjungsari,Karangpawitan,,,PAUD,24,14,10
70012404,KB NUR ANNISA,Perum Oma Indah Blok F2 No. 22,Godog,Karangpawitan,,,PAUD,39,23,16
69826820,KB NURUL FALAH,KP NEGLA,Sindanglaya,Karangpawitan,,,PAUD,16,7,9
69982018,KB NURUL HIDAYAH,KP. CICADAS RT. 01 RW. 12,Sindangpalay,Karangpawitan,,,PAUD,38,19,19
70013519,KB NURUL HIKMAH,Kp Cidadap RT 01 RW 01,Sindanggalih,Karangpawitan,,,PAUD,14,5,9
69972626,KB NURUSSALAM,KP. CIKAWUNG RT. 03 RW. 03,Karangpawitan,Karangpawitan,,,PAUD,46,25,21
69934811,KB PERMATA BUNDA,Perum Abdi Negara II RT 02/10,Karangpawitan,Karangpawitan,,,PAUD,46,33,13
69826836,KB PERMATA HATI,PALEDANG,Sucikaler,Karangpawitan,,,PAUD,26,17,9
69878171,KB PERMATA INDAH,JL. PAMEKARAN NO. 66 KP. PALEDANG RT/RW 02/06,Sucikaler,Karangpawitan,,,PAUD,27,12,15
70050695,KB RABBANY,Kp. Ciparay Lebak RT.03 RW.01,Tanjungsari,Karangpawitan,,,PAUD,0,0,0
70000642,KB SHIDQIA,KP. COGREG LEBAK RT. 01 RW. 09,Tanjungsari,Karangpawitan,,,PAUD,21,6,15
69991809,KB TUNAS BANGSA,KP. BABAKAN CEURIK RT. 01 RW. 12,Lengkongjaya,Karangpawitan,,,PAUD,26,15,11
69826973,KB TUNAS HARAPAN,MAN 1 GARUT,Suci,Karangpawitan,,,PAUD,0,0,0
70043143,KB Tunas Jaya,Kp. Lemahsari RT 02 RW 04,Situjaya,Karangpawitan,,,PAUD,0,0,0
69826782,KOBER FATHUL ULUM,BABAKAN HUNI,Jatisari,Karangpawitan,,,PAUD,51,30,21
69826838,KOBER HAERUDIN,KP GAHOT,Mekarsari,Karangpawitan,,,PAUD,28,11,17
69827023,KOBER KHOZAINUL ULUM,KP CINANGSI 04/03,Mekarsari,Karangpawitan,,,PAUD,35,15,20
69952563,PAUD AL-FATAH,KP. BABAKAN ABID RT. 02/09,Sucikaler,Karangpawitan,,,PAUD,57,36,21
69952779,PAUD AL-FURQON,KP. LAWANG BIRU RT.02/08,Situjaya,Karangpawitan,,,PAUD,49,29,20
69950726,PAUD ASSALAM,KP. CIPATAT RT. 02/05,Sindanglaya,Karangpawitan,,,PAUD,66,39,27
69980112,SPS FATHURROHMAN,KP. CIBULU RT. 02 RW. 08,Cimurah,Karangpawitan,,,PAUD,28,22,6
69989060,SPS RMC CINTA LAKSANA,Perum Cempaka RT 05 RW 08,Suci,Karangpawitan,,,PAUD,108,54,54
20259916,TK AISYIYAH I,JL. RAYA KARANGPAWITAN SINDANGPALAY,Sindangpalay,Karangpawitan,,,PAUD,60,23,37
20259919,TK AISYIYAH II,KP. BOJOT SITUSARI RT.02 RW.03,Situsari,Karangpawitan,,,PAUD,68,37,31
20259922,TK AISYIYAH III,KP. TABRIK DS. JATISARI,Jatisari,Karangpawitan,,,PAUD,40,19,21
20259923,TK AISYIYAH IV,JL. CALINGCING CIMURAH,Cimurah,Karangpawitan,,,PAUD,24,11,13
70032774,TK AL BAROKAH,Kp. Kiara Payung RT 04 RW 02,Karangpawitan,Karangpawitan,,,PAUD,15,8,7
69867162,TK AL-AMANAH FAIRUZ KIDS,PERUM BCI BLOK 4 JL GODOG 117,Lebakjaya,Karangpawitan,,,PAUD,12,7,5
20259981,TK AL-FATAH,JL.A.YANI TIMUR BLK NO.424,Karangmulya,Karangpawitan,,,PAUD,18,8,10
69982318,TK AL-FATIH,KP. GODOG RT. 03  RW. 11,Lebakagung,Karangpawitan,,,PAUD,22,9,13
20260013,TK AL-HIMATUL ALIYAH,TANJUNGPURA PASANTREN,Lengkongjaya,Karangpawitan,,,PAUD,36,22,14
69989659,TK AL-MUQOROBAH,KP. SELAAWI RT. 01 RW. 03,Sindanggalih,Karangpawitan,,,PAUD,48,22,26
70036220,TK AN NUR,Perum Saung Sari Wates Blok A 01/17,Godog,Karangpawitan,,,PAUD,31,16,15
20259968,TK AR-ROJA,JL. CIREUNDE DS. TANJUNG SARI,Tanjungsari,Karangpawitan,,,PAUD,33,20,13
70024885,TK ARRAHMAN TANJUNGSARI,Komplek Perum Bumi Tanjungsari RT 01 Rw 03,Tanjungsari,Karangpawitan,,,PAUD,42,17,25
69991419,TK ARRIFA,PERUM BUMI SUCI PERMAI RT. 02 RW. 11,Sucikaler,Karangpawitan,,,PAUD,35,14,21
69969876,TK AS-SHOFIAH,KP. GODOG BABAKAN,Lebakagung,Karangpawitan,,,PAUD,31,17,14
20260052,TK ASY-SYARIFIAH,KP.PASIR UNCAL,Mekarsari,Karangpawitan,,,PAUD,13,8,5
20260056,TK AT TAOPIK,JL.RAYA KARANGPWN NO.99 DS.SITUGEDE,Situgede,Karangpawitan,,,PAUD,36,19,17
69989161,TK AT-TAOPIQ,KP. CIREUNDEU RT.001 RW. 005,Tanjungsari,Karangpawitan,,,PAUD,14,11,3
70004527,TK Cendikia Insani,Kp. Cogreg Rt. 02 Rw. 03,Tanjungsari,Karangpawitan,,,PAUD,80,40,40
69753236,TK DAARUL ILMI,KP. PASANTREN,Sindanggalih,Karangpawitan,,,PAUD,35,19,16
20260086,TK DARUL HIKMAH,JL. RY KARANGPAWITAN NO.308 SITUSARI,Situsari,Karangpawitan,,,PAUD,114,64,50
69867165,TK GEMBIRA,KP. CIKUBANG RT 02/03,Karangpawitan,Karangpawitan,,,PAUD,31,17,14
20271217,TK HIMMATULALIYAH,KP. GODOGDESA RT.01/ RW.11,Lebakagung,Karangpawitan,,,PAUD,25,17,8
70012038,TK ISLAM AL AMAL,Kp. Balandongan RT 01 RW 06,Sindanglaya,Karangpawitan,,,PAUD,57,29,28
20260132,TK ISLAM RABBANY,Kp. Ciparay Jeruk RT. 03 RW. 01,Karangpawitan,Karangpawitan,,,PAUD,156,78,78
70000667,TK IT PERMATA MADANI,Kp. Cimasuk Kidul RT 01/09,Suci,Karangpawitan,,,PAUD,42,24,18
20260148,TK KEMALA BHAYANGKARI 15,JL. JEND. SUDIRMAN 204 DS. SUCIKALER,Sucikaler,Karangpawitan,,,PAUD,26,14,12
70049340,TK KHAS KEMBANG JATI,Kp. Timbanghayu RT 04 RW 04,Situgede,Karangpawitan,,,PAUD,39,25,14
69968500,TK NUR AENI,Kp. Sukamanah RT 02 RW 04,Jatisari,Karangpawitan,,,PAUD,38,19,19
70000210,TK NUR HIDAYAH,Perumahan Banyu Vilas Blok C1 Rt. 005/Rw. 002,Karangpawitan,Karangpawitan,,,PAUD,15,8,7
20260176,TK NURHIDAYAH,BLOK VII PERUM CEMPAKA,Lebakagung,Karangpawitan,,,PAUD,38,23,15
20260178,TK NURUL HIDAYAH,KP.CIJAMBE DS.SINDANGLAYA,Sindanglaya,Karangpawitan,,,PAUD,29,15,14
20260180,TK NURUL HUDA,JL.SUDIRMAN DS.SUCIKALER,Sucikaler,Karangpawitan,,,PAUD,16,9,7
20269215,TK NUURUL HIKMAH,KP. HARENDONG DS. SINDANGGALIH KEC. KARANGPAWITAN KAB. GARUT,Sindanggalih,Karangpawitan,,,PAUD,19,11,8
20260201,TK PGRI 1,KP. CIHERANG DS. LEBAKJAYA,Lebakjaya,Karangpawitan,,,PAUD,19,12,7
20260274,TK SEJAHTERA,Kp. Sukamukti RT 03 RW 01,Situsaeur,Karangpawitan,,,PAUD,31,14,17
70047807,TK Takmiliyatul Hikmah,Kp. Nangoh Rt 01 Rw 07,Sindanggalih,Karangpawitan,,,PAUD,18,9,9
20269216,TK TANJUNGSARI,KP. LEBAKJAYA RT. 02 RW. 08,Tanjungsari,Karangpawitan,,,PAUD,21,15,6
69867161,TK TAZKIA MULIA INSANI,"JL. CIMASUK KM 0,5 KP. BALONG",Suci,Karangpawitan,,,PAUD,42,16,26
69910873,TK Tiara,Kp.cikalong RT.01/06,Tanjungsari,Karangpawitan,,,PAUD,8,3,5
69753247,TKS AL BADIHIYYAH,KP. LEBAK AGUNG,Lebakagung,Karangpawitan,,,PAUD,24,15,9
69753231,TKS AN-NIJAM,PERUM  OMA INDAH BLOK C 3 RT.02 RW.02,Godog,Karangpawitan,,,PAUD,10,7,3
69753263,TKS ASY-SYARIFIYAH,KP  TANJUNGPURA,Lengkongjaya,Karangpawitan,,,PAUD,16,6,10
69753243,TKS BANI SALEH,KP. BABAKAN JATISARI,Mekarsari,Karangpawitan,,,PAUD,28,16,12
